timestamp,gap_hours,ph_true,ph_pred,ph_naive,ec_true,ec_pred,ec_naive,specialist_active,specialist_type,n_train
2025-09-01 08:30:00,0.0,9.76,9.76,9.76,0.292,0.292,0.292,False,base,67
2025-09-01 12:30:00,4.0,10.38,10.65018440246582,9.76,0.306,0.2684015252992104,0.292,False,base,67
2025-09-02 08:30:00,20.0,8.0,9.358888154029847,10.38,0.168,0.34397229589830025,0.306,False,base,68
2025-09-02 15:00:00,6.5,10.34,9.566676139831543,8.0,0.299,0.22479681860051956,0.168,False,base,70
2025-09-03 09:00:00,18.0,8.87,8.870951499938965,10.34,0.301,0.2400740725338575,0.299,False,base,71
2025-09-03 15:20:00,6.333333333333333,10.32,9.64537441253662,8.87,0.308,0.35543243453398715,0.301,False,base,73
2025-09-07 08:50:00,89.5,8.25,8.46108681678772,10.32,0.334,0.21945567862133927,0.308,False,base,75
2025-09-07 15:30:00,6.666666666666667,10.01,9.58348023891449,8.25,0.1548,0.4715093376945462,0.334,False,base,76
2025-09-08 09:30:00,18.0,8.8,8.863858590126037,10.01,0.326,0.1970118623221849,0.1548,False,base,77
2025-09-08 13:50:00,4.333333333333333,9.76,9.09516676068306,8.8,0.156,0.2293862529218095,0.326,False,base,79
2025-09-09 08:30:00,18.666666666666668,7.9,7.930141220092773,9.76,0.348,0.18183072530428634,0.156,False,base,80
2025-09-09 14:10:00,5.666666666666667,9.9,9.626825833320618,7.9,0.3,0.25817164517307917,0.348,False,base,82
2025-09-09 15:40:00,1.5,9.88,10.43155016899109,9.9,0.347,0.2640129834045963,0.3,False,base,83
2025-09-09 18:40:00,3.0,9.33,9.043429379463197,9.88,0.161,0.2615533483598116,0.347,False,base,85
2025-09-10 07:50:00,13.166666666666666,7.87,7.53039701461792,9.33,0.342,0.26526635152133893,0.161,False,base,88
2025-09-10 11:30:00,3.6666666666666665,9.5,9.091429347991944,7.87,0.292,0.25678095089744196,0.342,False,base,92
2025-09-10 13:50:00,2.3333333333333335,10.16,10.077647745609283,9.5,0.303,0.30554103424377016,0.292,False,base,95
2025-09-10 15:50:00,2.0,10.22,10.36029878616333,10.16,0.306,0.22633798249520495,0.303,False,base,99
2025-09-11 07:50:00,16.0,7.81,8.163145275115967,10.22,0.336,0.33353569985234527,0.306,False,base,104
2025-09-11 11:20:00,3.5,9.24,9.40487223625183,7.81,0.17,0.3332779016043474,0.336,False,base,108
2025-09-11 13:30:00,2.1666666666666665,9.39,9.856977095603943,9.24,0.348,0.20377217230575603,0.17,False,base,112
2025-09-11 14:10:00,0.6666666666666666,10.06,9.796685531139374,9.39,0.325,0.25044645357490575,0.348,False,base,116
2025-09-11 17:20:00,3.1666666666666665,9.56,9.496218142509461,10.06,0.288,0.2893906148596441,0.325,False,base,120
2025-09-11 18:10:00,0.8333333333333334,9.05,9.302239713668824,9.56,0.349,0.32004690691520704,0.288,False,base,124
2025-09-14 08:30:00,62.333333333333336,8.48,8.819506558775903,9.05,0.177,0.27866871659751485,0.349,False,base,128
2025-09-14 11:30:00,3.0,9.26,9.453173916339875,8.48,0.286,0.20352447172631982,0.177,False,base,129
2025-09-14 12:20:00,0.8333333333333334,9.65,9.532038251161575,9.26,0.316,0.2696380315734595,0.286,False,base,130
2025-09-14 15:10:00,2.8333333333333335,9.95,9.980454707145691,9.65,0.156,0.2621700882703966,0.316,False,base,131
2025-09-14 18:00:00,2.8333333333333335,9.36,9.398550522327422,9.95,0.307,0.2270154222913087,0.156,False,base,133
2025-09-15 08:10:00,14.166666666666666,7.92,8.06488667488098,9.36,0.198,0.291709363607564,0.307,False,base,136
2025-09-15 12:00:00,3.8333333333333335,9.45,9.093687696456909,7.92,0.321,0.2996322177977311,0.198,False,base,140
2025-09-15 14:10:00,2.1666666666666665,10.13,9.90498850941658,9.45,0.332,0.22549569323041221,0.321,False,base,145
2025-09-15 15:30:00,1.3333333333333333,10.2,10.38205796957016,10.13,0.334,0.291815495047806,0.332,False,base,150
2025-09-15 17:40:00,2.1666666666666665,9.09,9.520772349834441,10.2,0.383,0.31230104021508437,0.334,False,base,154
2025-09-16 06:40:00,13.0,7.66,8.18472006559372,9.09,0.358,0.35610467586182293,0.383,False,base,158
2025-09-16 08:50:00,2.1666666666666665,8.14,8.351006183624268,7.66,0.183,0.4191101796195454,0.358,False,base,162
2025-09-16 10:00:00,1.1666666666666667,7.94,8.7659423494339,8.14,0.414,0.2757168552811678,0.183,False,base,167
2025-09-16 12:10:00,2.1666666666666665,9.5,8.366476031541826,7.94,0.302,0.38248165025386177,0.414,False,base,172
2025-09-16 13:50:00,1.6666666666666667,9.88,9.7290560901165,9.5,0.309,0.3662117016071363,0.302,False,base,177
2025-09-17 08:50:00,19.0,8.3,8.360538249015809,9.88,0.215,0.24395385415445014,0.309,False,base,182
2025-09-17 11:50:00,3.0,8.88,9.249778616428376,8.3,0.128,0.337446000167426,0.215,False,base,186
2025-09-17 13:30:00,1.6666666666666667,9.78,9.321042721271516,8.88,0.333,0.22568267328987304,0.128,False,base,190
2025-09-17 15:20:00,1.8333333333333333,9.85,9.99825435757637,9.78,0.221,0.2741227060892353,0.333,False,base,193
2025-09-18 07:10:00,15.833333333333334,7.76,7.679368114471435,9.85,0.47,0.3152272308812971,0.221,False,base,196
2025-09-18 09:40:00,2.5,6.97,6.875648516632767,7.76,0.795,0.15773935329812006,0.47,True,huber,199
2025-09-18 10:30:00,0.8333333333333334,6.71,7.162458420991897,6.97,0.968,0.6246327143209951,0.795,False,base,203
2025-09-18 12:00:00,1.5,7.27,6.831331878006458,6.71,0.98,0.7294500460248188,0.968,False,base,208
2025-09-18 13:10:00,1.1666666666666667,7.08,7.433613870739936,7.27,0.662,0.9348311210063232,0.98,False,base,213
2025-09-18 14:10:00,1.0,6.65,7.407793300151825,7.08,0.709,0.6745712570368968,0.662,False,base,218
2025-09-18 15:10:00,1.0,6.8,6.603927773982287,6.65,0.68,0.5922746185593322,0.709,False,base,223
2025-09-21 06:30:00,63.333333333333336,6.19,6.157259154319763,6.8,0.501,0.8225733061305475,0.68,False,base,228
2025-09-21 07:20:00,0.8333333333333334,4.75,4.511350080632677,6.19,4.23,2.4473820157128587,0.501,True,huber,229
2025-09-21 08:40:00,1.3333333333333333,4.75,4.324133425951004,4.75,4.97,3.9432264001219943,4.23,False,base,230
2025-09-21 10:30:00,1.8333333333333333,5.17,5.238215625286102,4.75,4.52,4.764982287118838,4.97,False,base,231
2025-09-21 11:40:00,1.1666666666666667,5.25,5.380366114974022,5.17,4.4,4.9346196927797426,4.52,False,base,234
2025-09-21 13:40:00,2.0,5.33,5.66396376490593,5.25,4.53,5.173993071140489,4.4,False,base,237
2025-09-21 15:30:00,1.8333333333333333,5.4,5.768720703125,5.33,3.87,4.066277791586805,4.53,False,base,241
